,language,title,timestamp,user,action,comment,type,level,expiry,article
292,ru,"Гоголь, Николай Васильевич",2018-12-29 15:54:26,Adavyd,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2019-01-01 15:54:00,Nikolai_Gogol
293,ru,"Гоголь, Николай Васильевич",2017-12-03 18:32:54,Altes,protect,частый [[ВП:В|вандализм]],['edit'],['autoconfirmed'],2018-01-03 18:32:00,Nikolai_Gogol
294,ru,"Гоголь, Николай Васильевич",2016-10-30 07:48:20,GAndy,modify,частый [[ВП:ВАНД|вандализм]] и повторяющиеся [[ВП:КОНС|неконсенсусные правки]],['edit'],['autoconfirmed'],2017-04-30 07:48:00,Nikolai_Gogol
295,ru,"Гоголь, Николай Васильевич",2016-06-17 19:25:48,Adavyd,protect,повторяющиеся неконсенсусные правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2016-09-17 19:25:00,Nikolai_Gogol
296,ru,"Гоголь, Николай Васильевич",2016-02-10 14:49:28,Draa kul,protect,частый [[ВП:В|вандализм]],['edit'],['autoconfirmed'],2016-03-10 14:49:00,Nikolai_Gogol
297,ru,"Гоголь, Николай Васильевич",2015-12-09 15:16:24,Levg,protect,частый [[ВП:В|вандализм]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2016-01-09 15:16:00,Nikolai_Gogol
298,ru,"Гоголь, Николай Васильевич",2014-12-21 17:53:12,Тара-Амингу,protect,частый [[ВП:В|вандализм]],,,2015-03-21 17:53:00,Nikolai_Gogol
299,ru,"Гоголь, Николай Васильевич",2014-04-01 08:46:33,TenBaseT,protect,повторяющиеся неконсенсусные правки,,,2014-05-01 08:46:00,Nikolai_Gogol
300,ru,"Гоголь, Николай Васильевич",2013-12-12 17:36:08,OneLittleMouse,protect,частый [[ВП:В|вандализм]],,,2014-01-12 17:36:00,Nikolai_Gogol
301,ru,"Гоголь, Николай Васильевич",2013-03-17 19:09:29,Petrov Victor,protect,,,,2013-06-17 19:09:00,Nikolai_Gogol
302,ru,"Гоголь, Николай Васильевич",2013-01-19 13:42:59,Petrov Victor,protect,частый [[ВП:В|вандализм]],,,2013-02-19 13:42:00,Nikolai_Gogol
303,ru,"Гоголь, Николай Васильевич",2012-11-25 15:27:10,TenBaseT,protect,частый [[ВП:В|вандализм]],,,2012-12-25 15:27:00,Nikolai_Gogol
304,ru,"Гоголь, Николай Васильевич",2012-03-12 20:04:53,Alex Smotrov,protect,частый [[ВП:В|вандализм]],,,2012-09-12 20:04:00,Nikolai_Gogol
305,ru,"Гоголь, Николай Васильевич",2011-12-03 17:49:55,Wanderer777,protect,частый [[ВП:В|вандализм]],,,2011-12-17 17:49:00,Nikolai_Gogol
306,ru,"Гоголь, Николай Васильевич",2011-11-05 09:26:15,Victoria,protect,активная [[ВП:ВОЙ|война правок]],,,2011-11-19 09:26:00,Nikolai_Gogol
307,ru,"Гоголь, Николай Васильевич",2011-11-04 21:14:22,Victoria,unprotect,,,,,Nikolai_Gogol
308,ru,"Гоголь, Николай Васильевич",2011-11-04 14:21:12,Victoria,protect,активная [[ВП:ВОЙ|война правок]],,,2011-11-18 14:21:00,Nikolai_Gogol
309,ru,"Гоголь, Николай Васильевич",2011-10-30 06:55:35,Victoria,protect,активная [[ВП:ВОЙ|война правок]],,,2011-11-02 06:55:00,Nikolai_Gogol
310,ru,"Гоголь, Николай Васильевич",2011-10-23 09:17:34,OneLittleMouse,unprotect,По запросу; одна из сторон обессрочена,,,,Nikolai_Gogol
311,ru,"Гоголь, Николай Васильевич",2011-10-22 12:08:49,OneLittleMouse,protect,активная [[ВП:ВОЙ|война правок]],,,2011-10-23 12:08:00,Nikolai_Gogol
312,ru,"Гоголь, Николай Васильевич",2011-10-09 10:52:40,Victoria,protect,активная [[ВП:ВОЙ|война правок]],,,2011-10-12 10:52:00,Nikolai_Gogol
313,ru,"Гоголь, Николай Васильевич",2011-02-17 15:58:18,Alex Smotrov,protect,частый [[ВП:В|вандализм]],,,2011-02-24 15:58:00,Nikolai_Gogol
314,ru,"Гоголь, Николай Васильевич",2010-12-16 15:40:27,Dmitry89,protect,частый [[ВП:В|вандализм]],,,2010-12-30 15:40:00,Nikolai_Gogol
315,ru,"Гоголь, Николай Васильевич",2010-11-24 17:19:07,Rubin16,protect,частый [[ВП:В|вандализм]],,,2010-12-01 17:19:00,Nikolai_Gogol
316,ru,"Гоголь, Николай Васильевич",2010-05-20 00:58:20,Yaroslav Blanter,protect,частый [[ВП:В|вандализм]],,,2010-05-23 00:58:00,Nikolai_Gogol
317,ru,"Гоголь, Николай Васильевич",2010-04-19 17:28:59,Alex Smotrov,protect,частый [[ВП:В|вандализм]],,,2010-05-03 17:28:00,Nikolai_Gogol
318,ru,"Гоголь, Николай Васильевич",2010-02-23 12:28:17,Yaroslav Blanter,protect,частый [[ВП:В|вандализм]],,,2010-02-24 12:28:00,Nikolai_Gogol
319,ru,"Гоголь, Николай Васильевич",2009-12-09 13:20:04,Victoria,protect,частый [[ВП:В|вандализм]],,,2009-12-16 13:20:00,Nikolai_Gogol
320,ru,"Гоголь, Николай Васильевич",2009-11-13 22:22:04,Victoria,protect,активная [[ВП:ВОЙ|война правок]],,,2009-11-27 22:22:00,Nikolai_Gogol
321,ru,"Гоголь, Николай Васильевич",2009-11-03 16:50:00,Yaroslav Blanter,protect,"активная [[ВП:ВОЙ|война правок]]: Во избежание войны правок защищаю на версии, с которой не согласен",,,2009-11-10 16:50:00,Nikolai_Gogol
322,ru,"Гоголь, Николай Васильевич",2009-10-02 18:25:45,Alex Smotrov,protect,частый [[ВП:В|вандализм]],,,2009-11-02 18:25:00,Nikolai_Gogol
323,ru,"Гоголь, Николай Васильевич",2009-09-09 13:52:40,Alex Smotrov,protect,частый [[ВП:В|вандализм]],,,2009-09-23 13:52:00,Nikolai_Gogol
324,ru,"Гоголь, Николай Васильевич",2009-05-14 08:24:26,Victoria,modify,активная [[ВП:Война правок|война правок]],,,2009-06-15 21:42:00,Nikolai_Gogol
325,ru,"Гоголь, Николай Васильевич",2009-03-15 21:42:42,Victoria,protect,частый [[ВП:Вандализм|вандализм]],,,2009-06-15 21:42:00,Nikolai_Gogol
326,ru,"Гоголь, Николай Васильевич",2009-01-16 11:42:00,Altes,protect,частый [[ВП:Вандализм|вандализм]],,,2009-02-16 11:42:00,Nikolai_Gogol
327,ru,"Гоголь, Николай Васильевич",2008-12-01 22:26:40,Altes,protect,частый [[ВП:Вандализм|вандализм]],,,2008-12-15 22:26:00,Nikolai_Gogol
328,ru,"Гоголь, Николай Васильевич",2008-04-15 04:08:51,Mitrius,protect,"дополнительная украинизация Гоголя :) [edit=autoconfirmed:move=autoconfirmed] (истекает 04:08, 16 апреля 2008 (UTC))",,,2008-04-16 04:08:00,Nikolai_Gogol
329,ru,"Гоголь, Николай Васильевич",2007-09-16 13:07:19,Altes,unprotect,,,,,Nikolai_Gogol
330,ru,"Гоголь, Николай Васильевич",2007-07-20 23:22:40,Altes,protect,"вандализм [edit=autoconfirmed:move=autoconfirmed] (истекает 23:22, 20 октября 2007 (UTC))",,,2007-10-20 23:22:00,Nikolai_Gogol
331,ru,"Гоголь, Николай Васильевич",2007-07-17 18:30:01,OckhamTheFox,protect,"печальный вандализм [edit=autoconfirmed:move=autoconfirmed] (истекает 00:00, 20 июля 2007 (UTC))",,,2007-07-20 00:00:00,Nikolai_Gogol
332,en,Taras Shevchenko,2023-03-12 21:34:55,Ymblanter,protect,[[WP:Arbitration Committee/Procedures#Enforcement|Arbitration enforcement]]: general sanctions,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2023-04-12 21:34:00,Taras_Shevchenko
333,uk,Шевченко Тарас Григорович,2013-11-21 20:15:23,Aced,modify,важлива сторінка,,,2029-12-31 23:59:59,Taras_Shevchenko
334,uk,Шевченко Тарас Григорович,2013-11-21 19:37:38,RLuts,move_prot,«[[100 гривень 100 гривень 100 гривень]]» перейменована на «[[Шевченко Тарас Григорович]]»,,,,Taras_Shevchenko
335,uk,Шевченко Тарас Григорович,2008-11-05 17:24:48,MaryankoD,protect,частий вандалізм,,,2029-12-31 23:59:59,Taras_Shevchenko
336,ru,"Шевченко, Тарас Григорьевич",2021-06-15 18:22:34,Юрий Владимирович Л.,modify,,"['edit', 'move']","['autoconfirmed', 'sysop']",2029-12-31 23:59:59,Taras_Shevchenko
337,ru,"Шевченко, Тарас Григорьевич",2021-06-15 17:51:33,Delasse,move_prot,"[[Шевченко Тарас Григорьевич]] переименована в [[Шевченко, Тарас Григорьевич]]",,,,Taras_Shevchenko
338,ru,"Шевченко, Тарас Григорьевич",2016-05-10 12:05:52,Wanderer777,protect,частый [[ВП:В|вандализм]],['edit'],['autoconfirmed'],2029-12-31 23:59:59,Taras_Shevchenko
339,ru,"Шевченко, Тарас Григорьевич",2016-04-26 20:02:14,Wanderer777,protect,частый [[ВП:В|вандализм]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2016-05-03 20:02:00,Taras_Shevchenko
340,ru,"Шевченко, Тарас Григорьевич",2015-03-11 07:24:45,Wanderer777,protect,повторяющиеся неконсенсусные правки,,,2015-04-11 07:24:00,Taras_Shevchenko
341,ru,"Шевченко, Тарас Григорьевич",2014-02-26 19:59:49,Petrov Victor,protect,частый [[ВП:В|вандализм]],,,2014-05-26 19:59:00,Taras_Shevchenko
342,ru,"Шевченко, Тарас Григорьевич",2013-11-06 18:00:51,Petrov Victor,protect,,,,2014-02-06 18:00:00,Taras_Shevchenko
343,ru,"Шевченко, Тарас Григорьевич",2013-07-09 08:44:23,Wanderer777,protect,частый [[ВП:В|вандализм]],,,2013-10-09 08:44:00,Taras_Shevchenko
344,ru,"Шевченко, Тарас Григорьевич",2013-03-29 21:22:32,Alex Smotrov,protect,частый [[ВП:В|вандализм]],,,2013-04-29 21:22:00,Taras_Shevchenko
345,ru,"Шевченко, Тарас Григорьевич",2012-12-27 22:55:14,Levg,protect,частый [[ВП:В|вандализм]],,,2013-01-10 22:55:00,Taras_Shevchenko
346,ru,"Шевченко, Тарас Григорьевич",2011-03-26 06:46:59,OneLittleMouse,protect,частый [[ВП:В|вандализм]],,,2011-04-09 06:46:00,Taras_Shevchenko
347,ru,"Шевченко, Тарас Григорьевич",2011-03-13 16:52:21,OneLittleMouse,protect,частый [[ВП:В|вандализм]],,,2011-03-16 16:52:00,Taras_Shevchenko
348,ru,"Шевченко, Тарас Григорьевич",2010-03-22 17:13:24,Alex Smotrov,protect,частые некорректные правки,,,2010-03-25 17:13:00,Taras_Shevchenko
349,ru,"Шевченко, Тарас Григорьевич",2009-04-07 20:13:26,Alex Smotrov,protect,частый [[ВП:Вандализм|вандализм]],,,2009-04-21 20:13:00,Taras_Shevchenko
350,ru,"Шевченко, Тарас Григорьевич",2008-12-21 10:27:48,Victoria,protect,частый [[ВП:Вандализм|вандализм]],,,2009-03-21 10:27:00,Taras_Shevchenko
351,ru,"Шевченко, Тарас Григорьевич",2008-12-05 19:30:03,Alex Smotrov,protect,частый [[ВП:Вандализм|вандализм]],,,2008-12-12 19:30:00,Taras_Shevchenko
352,ru,"Шевченко, Тарас Григорьевич",2008-10-21 17:00:36,Aleksandrit,protect,частый [[ВП:Вандализм|вандализм]],,,2008-10-24 17:00:00,Taras_Shevchenko
353,en,Ukrainian literature,2024-01-22 11:30:44,Isabelle Belato,protect,[[WP:GS/RUSUKR]]; Disruptive edits; requested at [[WP:RfPP]],['edit'],['extendedconfirmed'],2025-01-22 11:30:00,Ukrainian_literature
354,de,Iwan Franko,2018-06-07 19:36:12,DaB.,protect,[[WP:WAR|Edit-War]],"['edit', 'move']","['sysop', 'sysop']",2018-06-10 19:36:00,Ivan_Franko
355,uk,Франко Іван Якович,2013-10-04 15:08:13,Aced,protect,Частий вандалізм з боку анонімних користувачів при майже повній відсутності корисного внеску,,,2029-12-31 23:59:59,Ivan_Franko
356,uk,Франко Іван Якович,2012-10-10 19:06:16,TheStrayCat,protect,частий вандалізм,,,2013-04-10 19:06:00,Ivan_Franko
357,uk,Франко Іван Якович,2011-11-12 13:00:15,TheStrayCat,protect,частий вандалізм: принаймні до зимових канікул,,,2011-12-27 13:00:00,Ivan_Franko
358,uk,Франко Іван Якович,2010-11-26 11:41:49,IgorTurzh,protect,"для запобігання вандалізму, що почастішав",,,2010-12-03 11:41:00,Ivan_Franko
359,ru,"Франко, Иван Яковлевич",2024-05-17 06:50:12,QBA-bot,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2024-05-24 06:50:00,Ivan_Franko
360,ru,"Франко, Иван Яковлевич",2018-10-20 16:58:36,Q-bit array,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,['edit'],['autoconfirmed'],2019-01-20 16:58:00,Ivan_Franko
361,ru,"Франко, Иван Яковлевич",2018-06-11 20:18:43,Q-bit array,protect,частый [[ВП:В|вандализм]],['edit'],['autoconfirmed'],2018-07-11 20:18:00,Ivan_Franko
362,en,Ukrainian Insurgent Army,2021-10-25 23:55:12,El C,protect,[[WP:Arbitration Committee/Procedures#Enforcement|Arbitration enforcement]]: [[WP:ARBEE]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2029-12-31 23:59:59,Ukrainian_Insurgent_Army
363,en,Ukrainian Insurgent Army,2018-03-22 23:54:18,EdJohnston,protect,[[WP:PP#Content disputes|Edit warring / content dispute]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2018-05-22 23:54:00,Ukrainian_Insurgent_Army
364,en,Ukrainian Insurgent Army,2018-02-25 08:05:40,Vanamonde93,protect,Persistent [[WP:Disruptive editing|disruptive editing]],['edit'],['autoconfirmed'],2018-03-04 08:05:00,Ukrainian_Insurgent_Army
365,en,Ukrainian Insurgent Army,2015-07-15 03:32:06,Alex Bakharev,protect,Persistent [[WP:Disruptive editing|disruptive editing]],,,2015-07-22 03:32:00,Ukrainian_Insurgent_Army
366,en,Ukrainian Insurgent Army,2008-06-20 14:00:04,Alex Bakharev,protect,"Edit war [edit=sysop:move=sysop] (expires 14:00, 4 July 2008 (UTC))",,,2008-07-04 14:00:00,Ukrainian_Insurgent_Army
367,en,Ukrainian Insurgent Army,2008-03-31 06:58:53,John Vandenberg,protect,"ongoing dispute [edit=sysop:move=sysop] (expires 06:58, 2 April 2008 (UTC))",,,2008-04-02 06:58:00,Ukrainian_Insurgent_Army
368,en,Ukrainian Insurgent Army,2008-03-19 07:03:48,Alex Bakharev,protect,"edit war [edit=sysop:move=sysop] (expires 07:03, 26 March 2008 (UTC))",,,2008-03-26 07:03:00,Ukrainian_Insurgent_Army
369,en,Ukrainian Insurgent Army,2008-02-07 12:39:43,Riana,protect,"edit warring over sources [edit=sysop:move=sysop] (expires 12:39, 11 February 2008 (UTC))",,,2008-02-11 12:39:00,Ukrainian_Insurgent_Army
370,en,Ukrainian Insurgent Army,2007-10-30 16:55:12,Alison,protect,"High level of persistent anon vandalism - requested at [[WP:RPP]] / IP-hopping [edit=autoconfirmed:move=autoconfirmed] (expires 16:55, 13 November 2007 (UTC))",,,2007-11-13 16:55:00,Ukrainian_Insurgent_Army
371,en,Ukrainian Insurgent Army,2006-11-21 00:45:00,Nishkid64,unprotect,Time.,,,,Ukrainian_Insurgent_Army
372,en,Ukrainian Insurgent Army,2006-11-06 00:45:00,Alex Bakharev,protect,vandalism from IPs [edit=autoconfirmed:move=autoconfirmed],,,,Ukrainian_Insurgent_Army
373,en,Ukrainian Insurgent Army,2006-10-09 00:24:25,Centrx,unprotect,,,,,Ukrainian_Insurgent_Army
374,en,Ukrainian Insurgent Army,2006-09-22 07:04:35,Alex Bakharev,protect,trolling by anons [edit=autoconfirmed:move=autoconfirmed],,,,Ukrainian_Insurgent_Army
375,en,Ukrainian Insurgent Army,2006-08-22 22:51:01,Aaron Schulz,unprotect,Page protected for a while; hopefully protection is no longer necessary.,,,,Ukrainian_Insurgent_Army
376,en,Ukrainian Insurgent Army,2006-08-08 13:47:11,Alex Bakharev,protect,vandalism from IPs [edit=autoconfirmed:move=autoconfirmed],,,,Ukrainian_Insurgent_Army
377,en,Ukrainian Insurgent Army,2006-07-28 05:16:20,Aaron Schulz,unprotect,8 days,,,,Ukrainian_Insurgent_Army
378,en,Ukrainian Insurgent Army,2006-07-20 12:01:40,Alex Bakharev,protect,vandalism [edit=autoconfirmed:move=autoconfirmed],,,,Ukrainian_Insurgent_Army
379,en,Ukrainian Insurgent Army,2006-07-19 08:36:55,Aaron Schulz,unprotect,Page protected for a while; hopefully protection is no longer necessary.,,,,Ukrainian_Insurgent_Army
380,en,Ukrainian Insurgent Army,2006-07-10 11:47:56,Alex Bakharev,protect,"POV-pushing, and edit warring from IP accounts [edit=autoconfirmed:move=autoconfirmed]",,,,Ukrainian_Insurgent_Army
381,en,Ukrainian Insurgent Army,2006-07-06 08:21:45,Aaron Schulz,unprotect,"Article locked for a while; hopefully, protection is no longer necessary.",,,,Ukrainian_Insurgent_Army
382,en,Ukrainian Insurgent Army,2006-06-29 21:51:35,Alex Bakharev,protect,edit warring by IPs [edit=autoconfirmed:move=autoconfirmed],,,,Ukrainian_Insurgent_Army
383,en,Ukrainian Insurgent Army,2006-06-22 07:14:37,Aaron Schulz,unprotect,"Article locked for a while; hopefully, protection is no longer necessary.",,,,Ukrainian_Insurgent_Army
384,en,Ukrainian Insurgent Army,2006-06-12 20:41:04,Alex Bakharev,protect,extreme POV pushing and vandalism from IPs [edit=autoconfirmed:move=autoconfirmed],,,,Ukrainian_Insurgent_Army
385,en,Ukrainian Insurgent Army,2006-05-31 12:55:25,Alex Bakharev,unprotect,Was protected for quite some time,,,,Ukrainian_Insurgent_Army
386,en,Ukrainian Insurgent Army,2006-05-22 21:53:24,Alex Bakharev,protect,Too much edit warring and extreme POV pushing from anonimous users [edit=autoconfirmed:move=autoconfirmed],,,,Ukrainian_Insurgent_Army
387,de,Ukrainische Aufständische Armee,2016-02-11 16:51:54,Morten Haan,protect,Wiederkehrender [[WP:Vd|Vandalismus]],['edit'],['autoconfirmed'],2016-03-11 16:51:00,Ukrainian_Insurgent_Army
388,uk,Українська повстанська армія,2009-04-25 12:58:26,OlegB,move_prot,«[[Українська Повстанська Армія]]» перейменована на «[[Українська повстанська армія]]»:&#32;згідно з Енциклопедією історії України,,,,Ukrainian_Insurgent_Army
389,uk,Українська повстанська армія,2007-10-21 13:23:30,A1,protect,оскільки почастішали сумнівні редагування незареєстрованими користувачами [edit=autoconfirmed:move=autoconfirmed],,,,Ukrainian_Insurgent_Army
390,ru,Украинская повстанческая армия,2023-10-11 18:55:13,QBA-bot,modify,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'sysop']",2023-10-18 18:55:00,Ukrainian_Insurgent_Army
391,ru,Украинская повстанческая армия,2023-04-09 13:50:28,Oleg Yunakov,modify,частый [[ВП:В|вандализм]],"['edit', 'move']","['autoconfirmed', 'sysop']",2023-10-09 13:50:00,Ukrainian_Insurgent_Army
392,ru,Украинская повстанческая армия,2022-08-06 08:13:33,Ле Лой,modify,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'sysop']",2022-11-06 08:13:00,Ukrainian_Insurgent_Army
393,ru,Украинская повстанческая армия,2018-05-07 12:43:39,Q-bit array,modify,повторяющиеся неконсенсусные правки,"['edit', 'move']","['autoconfirmed', 'sysop']",2019-05-07 12:43:00,Ukrainian_Insurgent_Army
394,ru,Украинская повстанческая армия,2014-10-14 20:20:52,Draa kul,modify,частый [[ВП:В|вандализм]],,,2015-01-14 20:20:00,Ukrainian_Insurgent_Army
395,ru,Украинская повстанческая армия,2014-05-08 10:43:15,Torin,modify,частый [[ВП:В|вандализм]],,,2014-05-22 10:43:00,Ukrainian_Insurgent_Army
396,ru,Украинская повстанческая армия,2014-04-25 17:41:03,Dinamik,modify,популярная страница: неочевидные анонимные правки без обсуждения,,,2014-05-02 17:41:00,Ukrainian_Insurgent_Army
397,ru,Украинская повстанческая армия,2014-04-04 10:31:24,Dinamik,modify,популярная страница: неочевидные анонимные правки без обсуждения,,,2014-04-07 10:31:00,Ukrainian_Insurgent_Army
398,ru,Украинская повстанческая армия,2014-03-25 08:37:04,Dinamik,modify,популярная страница: неочевидные анонимные правки без обсуждения,,,2014-03-26 08:37:00,Ukrainian_Insurgent_Army
399,ru,Украинская повстанческая армия,2014-02-23 20:01:45,Wanderer777,modify,частый [[ВП:В|вандализм]],,,2014-03-23 20:01:00,Ukrainian_Insurgent_Army
400,ru,Украинская повстанческая армия,2013-04-18 14:14:44,Alex Smotrov,modify,частый [[ВП:В|вандализм]],,,2013-05-18 14:14:00,Ukrainian_Insurgent_Army
401,ru,Украинская повстанческая армия,2012-10-09 20:29:52,Alex Smotrov,modify,частый [[ВП:В|вандализм]],,,2012-11-09 20:29:00,Ukrainian_Insurgent_Army
402,ru,Украинская повстанческая армия,2012-05-14 13:35:24,DR,modify,,,,2029-12-31 23:59:59,Ukrainian_Insurgent_Army
403,ru,Украинская повстанческая армия,2012-05-14 13:06:24,DR,modify,активная [[ВП:ВОЙ|война правок]],,,2012-05-17 13:06:00,Ukrainian_Insurgent_Army
404,ru,Украинская повстанческая армия,2012-03-03 00:23:08,Altes,modify,"см. [[Обсуждение участника:Altes#Украинская повстанческая армия]], есть шанс, что война не продолжится",,,2029-12-31 23:59:59,Ukrainian_Insurgent_Army
405,ru,Украинская повстанческая армия,2012-03-01 15:41:15,Altes,modify,активная [[ВП:ВОЙ|война правок]],,,2012-03-08 15:41:00,Ukrainian_Insurgent_Army
406,ru,Украинская повстанческая армия,2011-03-06 12:51:37,Carn,modify,,,,2011-03-13 12:51:00,Ukrainian_Insurgent_Army
407,ru,Украинская повстанческая армия,2011-02-17 05:46:26,Wanderer777,modify,активная [[ВП:ВОЙ|война правок]],,,2011-02-24 05:46:00,Ukrainian_Insurgent_Army
408,ru,Украинская повстанческая армия,2010-11-09 09:05:30,Torin,modify,частый [[ВП:В|вандализм]],,,2010-12-09 09:05:00,Ukrainian_Insurgent_Army
409,ru,Украинская повстанческая армия,2010-07-20 23:51:56,Altes,modify,частый [[ВП:В|вандализм]],,,2010-08-20 23:51:00,Ukrainian_Insurgent_Army
410,ru,Украинская повстанческая армия,2010-03-08 14:25:33,Track13,modify,активная [[ВП:ВОЙ|война правок]],,,2010-03-15 14:25:00,Ukrainian_Insurgent_Army
411,ru,Украинская повстанческая армия,2009-11-07 23:10:55,Фил Вечеровский,modify,активная [[ВП:ВОЙ|война правок]],,,2009-12-02 15:50:00,Ukrainian_Insurgent_Army
412,ru,Украинская повстанческая армия,2009-11-02 15:50:10,Vald,protect,активная [[ВП:ВОЙ|война правок]],,,2009-12-02 15:50:00,Ukrainian_Insurgent_Army
413,ru,Украинская повстанческая армия,2008-05-11 05:19:56,Wulfson,protect,"война правок [edit=autoconfirmed:move=autoconfirmed] (истекает 00:00, 20 мая 2008 (UTC))",,,2008-05-20 00:00:00,Ukrainian_Insurgent_Army
414,ru,Украинская повстанческая армия,2008-04-28 20:05:22,Wind,unprotect,статья переведена в режим поиска консенсуса,,,,Ukrainian_Insurgent_Army
415,ru,Украинская повстанческая армия,2008-04-26 08:52:08,Lvova,modify,"[edit=sysop:move=sysop] (истекает 00:00, 26 мая 2008 (UTC))",,,2008-05-26 00:00:00,Ukrainian_Insurgent_Army
416,ru,Украинская повстанческая армия,2008-04-26 08:51:38,Lvova,protect,стимуляция обсуждения вместо войны откатов. [edit=sysop:move=sysop],,,,Ukrainian_Insurgent_Army
417,ru,Украинская повстанческая армия,2007-12-10 08:49:55,EvgenyGenkin,protect,"новая война правок [edit=sysop:move=sysop] (истекает 08:49, 17 декабря 2007 (UTC))",,,2007-12-17 08:49:00,Ukrainian_Insurgent_Army
418,ru,Украинская повстанческая армия,2007-12-08 14:40:56,Wulfson,unprotect,,,,,Ukrainian_Insurgent_Army
419,ru,Украинская повстанческая армия,2007-12-05 16:40:46,EvgenyGenkin,protect,"Войны правок, время согласовать изменения на странице обсуждения [edit=sysop:move=sysop] (истекает 16:40, 5 февраля 2008 (UTC))",,,2008-02-05 16:40:00,Ukrainian_Insurgent_Army
420,ru,Украинская повстанческая армия,2007-12-04 19:56:48,EvgenyGenkin,unprotect,Договор о прекращении огня :),,,,Ukrainian_Insurgent_Army
421,ru,Украинская повстанческая армия,2007-12-04 18:26:35,EvgenyGenkin,protect,"Война правок [edit=sysop:move=sysop] (истекает 18:26, 7 декабря 2007 (UTC))",,,2007-12-07 18:26:00,Ukrainian_Insurgent_Army
422,ru,Украинская повстанческая армия,2007-11-11 07:56:24,Wulfson,protect,"война правок [edit=sysop:move=sysop] (истекает 00:00, 30 ноября 2007 (UTC))",,,2007-11-30 00:00:00,Ukrainian_Insurgent_Army
423,ru,Украинская повстанческая армия,2007-10-22 19:53:38,DR,protect,"война правок [edit=sysop:move=sysop] (истекает 19:53, 29 октября 2007 (UTC))",,,2007-10-29 19:53:00,Ukrainian_Insurgent_Army
424,ru,Украинская повстанческая армия,2007-10-05 11:51:26,Wulfson,protect,"война правок [edit=sysop:move=sysop] (истекает 00:00, 15 октября 2007 (UTC))",,,2007-10-15 00:00:00,Ukrainian_Insurgent_Army
425,ru,Украинская повстанческая армия,2007-08-19 22:30:06,Altes,unprotect,enough,,,,Ukrainian_Insurgent_Army
426,ru,Украинская повстанческая армия,2007-04-16 14:47:44,Wulfson,protect,война правок [edit=sysop:move=sysop],,,,Ukrainian_Insurgent_Army
427,ru,Украинская повстанческая армия,2007-03-28 04:26:03,Wulfson,unprotect,,,,,Ukrainian_Insurgent_Army
428,ru,Украинская повстанческая армия,2007-03-23 12:22:19,Torin,protect,война правок [edit=sysop:move=sysop],,,,Ukrainian_Insurgent_Army
429,ru,Украинская повстанческая армия,2006-02-27 19:18:17,Vanished user 234238,protect,[edit=autoconfirmed:move=autoconfirmed],,,,Ukrainian_Insurgent_Army
430,en,Organisation of Ukrainian Nationalists,2023-06-02 11:23:21,Arorae,move_prot,[[Organization of Ukrainian Nationalists]] moved to [[Organisation of Ukrainian Nationalists]]: Misspelled: British not American English,,,,Organisation_of_Ukrainian_Nationalists
431,uk,Організація українських націоналістів,2010-05-09 23:19:09,Ahonc,move_prot,«[[Організація Українських Націоналістів]]» перейменована на «[[Організація українських націоналістів]]»: у назвах організацій лише перше �,,,,Organisation_of_Ukrainian_Nationalists
432,ru,Организация украинских националистов,2022-08-12 09:44:17,Q-bit array,protect,частый [[ВП:В|вандализм]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2023-02-12 09:44:00,Organisation_of_Ukrainian_Nationalists
433,ru,Организация украинских националистов,2015-01-11 05:15:30,Wulfson,protect,активная [[ВП:ВОЙ|война правок]],,,2015-02-11 05:15:00,Organisation_of_Ukrainian_Nationalists
434,ru,Организация украинских националистов,2014-11-25 13:10:03,El-chupanebrej,protect,частый [[ВП:В|вандализм]],,,2014-12-02 13:10:00,Organisation_of_Ukrainian_Nationalists
435,ru,Организация украинских националистов,2014-07-09 18:03:31,Vladimir Solovjev,protect,частый [[ВП:В|вандализм]],,,2014-10-09 18:03:00,Organisation_of_Ukrainian_Nationalists
436,ru,Организация украинских националистов,2014-02-26 16:19:53,Petrov Victor,protect,частый [[ВП:В|вандализм]],,,2014-03-26 16:19:00,Organisation_of_Ukrainian_Nationalists
437,ru,Организация украинских националистов,2007-06-06 17:37:55,Drbug,protect,Война правок. Защитил на последней версии по запросу на [[Википедия:Защита страниц#Организация украинских националистов]]. Чья версия - не р�,,,,Organisation_of_Ukrainian_Nationalists
