,user,timestamp,size,reverted,reversion,article,language,total_edits,article_edits
1141,Elsayed Taha,2019-10-19 15:44:04,26147,0,0,Mahmoud_Darwish,ar,24526,3
1142,185.40.193.133,2019-10-19 15:37:41,26147,0,0,Mahmoud_Darwish,ar,0,1
1143,إسلام,2019-10-11 11:55:37,26147,0,0,Mahmoud_Darwish,ar,113657,20
1144,92.99.174.254,2019-10-11 08:34:33,26170,0,0,Mahmoud_Darwish,ar,0,1
1145,وسام,2019-10-07 13:44:54,26147,0,0,Mahmoud_Darwish,ar,114741,2
1146,Ahmad.saad.92,2019-10-07 13:40:55,26527,0,0,Mahmoud_Darwish,ar,3,3
1147,JarBot,2019-10-07 03:21:55,26480,0,0,Mahmoud_Darwish,ar,17592533,48
1148,Ahmad.saad.92,2019-10-07 03:12:42,26339,0,0,Mahmoud_Darwish,ar,3,3
1149,Ahmad.saad.92,2019-10-07 03:05:43,26147,0,0,Mahmoud_Darwish,ar,3,3
1150,جعفر الاسطورة,2019-10-01 15:39:24,26121,0,0,Mahmoud_Darwish,ar,1,1
1151,JarBot,2019-10-01 03:06:08,26147,0,0,Mahmoud_Darwish,ar,17592533,48
1152,JarBot,2019-09-05 08:00:50,26019,0,0,Mahmoud_Darwish,ar,17592533,48
1153,Hassanidrissi1,2019-08-14 16:28:50,25434,0,0,Mahmoud_Darwish,ar,3,2
1154,Hassanidrissi1,2019-08-14 16:27:26,25430,0,0,Mahmoud_Darwish,ar,3,2
1155,محمد أحمد عبد الفتاح,2019-08-12 08:56:23,25426,0,0,Mahmoud_Darwish,ar,154345,7
1156,ASammourBot,2019-06-04 16:12:34,25426,0,0,Mahmoud_Darwish,ar,665686,7
1157,JarBot,2019-05-26 15:35:53,25511,0,0,Mahmoud_Darwish,ar,17592533,48
1158,صالح,2019-05-25 23:07:18,25305,0,0,Mahmoud_Darwish,ar,134216,20
1159,Dr-NahlaAljimzawi,2019-05-25 21:13:27,25392,0,0,Mahmoud_Darwish,ar,4,1
1160,إسلام,2019-04-25 07:20:48,25305,0,0,Mahmoud_Darwish,ar,113657,20
1161,Crazyketchupguy,2019-04-24 21:27:04,25339,0,0,Mahmoud_Darwish,ar,126,1
1162,Jobas1,2019-04-15 12:00:10,25305,0,0,Mahmoud_Darwish,ar,74798,6
1163,2605:3E80:700:10:0:0:0:5A55,2019-04-15 11:03:12,25330,0,0,Mahmoud_Darwish,ar,0,1
1164,Jobas1,2019-04-08 16:34:17,25305,0,0,Mahmoud_Darwish,ar,74798,6
1165,46.213.160.192,2019-04-08 16:09:52,25088,0,0,Mahmoud_Darwish,ar,0,1
1166,إسلام,2019-04-01 21:17:48,25305,0,0,Mahmoud_Darwish,ar,113657,20
1167,37.237.219.133,2019-04-01 19:57:59,25321,0,0,Mahmoud_Darwish,ar,0,1
1168,إسلام,2019-04-01 13:19:26,25305,0,0,Mahmoud_Darwish,ar,113657,20
1169,31.25.79.214,2019-04-01 13:18:32,25315,0,0,Mahmoud_Darwish,ar,0,1
1170,صالح,2019-03-27 09:03:53,25305,0,0,Mahmoud_Darwish,ar,134216,20
1171,109.66.90.133,2019-03-26 18:39:09,25322,0,0,Mahmoud_Darwish,ar,0,2
1172,Abu aamir,2019-03-26 18:34:45,25305,0,0,Mahmoud_Darwish,ar,35493,3
1173,109.66.90.133,2019-03-26 18:34:06,25452,0,0,Mahmoud_Darwish,ar,0,2
1174,Mishary94,2019-03-24 10:16:23,25305,0,0,Mahmoud_Darwish,ar,35741,1
1175,Hind.gh,2019-03-23 03:45:13,25460,0,0,Mahmoud_Darwish,ar,2687,2
1176,صالح,2019-03-16 14:18:36,25305,0,0,Mahmoud_Darwish,ar,134216,20
1177,صالح,2019-03-16 14:13:45,28508,0,0,Mahmoud_Darwish,ar,134216,20
1178,79.160.146.5,2019-03-15 08:50:34,27809,0,0,Mahmoud_Darwish,ar,0,1
1179,خواليد,2019-03-09 17:38:03,28508,0,1,Mahmoud_Darwish,ar,902,1
1180,217.66.228.219,2019-03-09 17:13:17,29007,0,0,Mahmoud_Darwish,ar,0,1
1181,Jobas1,2019-03-02 15:43:48,28508,0,0,Mahmoud_Darwish,ar,74798,6
1182,46.244.66.156,2019-03-02 15:42:11,28602,0,0,Mahmoud_Darwish,ar,0,1
1183,Amghari,2019-02-28 21:38:52,28508,0,1,Mahmoud_Darwish,ar,2635,1
1184,154.105.98.29,2019-02-28 21:07:52,28534,0,0,Mahmoud_Darwish,ar,0,1
1185,صالح,2019-02-23 16:35:01,28508,0,0,Mahmoud_Darwish,ar,134216,20
1186,85.250.32.92,2019-02-23 16:33:29,28502,0,0,Mahmoud_Darwish,ar,0,2
1187,Mervat,2019-02-23 16:28:11,28508,0,0,Mahmoud_Darwish,ar,171122,5
1188,85.250.32.92,2019-02-23 16:02:23,28502,0,0,Mahmoud_Darwish,ar,0,2
1189,Abu aamir,2019-02-18 18:28:25,28508,0,0,Mahmoud_Darwish,ar,35493,3
1190,5.0.144.0,2019-02-18 18:23:23,28476,0,0,Mahmoud_Darwish,ar,0,1
1191,213.204.95.202,2019-02-17 12:47:40,28508,0,0,Mahmoud_Darwish,ar,0,2
1192,213.204.95.202,2019-02-17 12:43:48,28518,0,0,Mahmoud_Darwish,ar,0,2
1193,صالح,2019-02-09 22:23:02,28508,0,0,Mahmoud_Darwish,ar,134216,20
1194,197.252.5.111,2019-02-08 08:42:50,28491,0,0,Mahmoud_Darwish,ar,0,1
1195,JarBot,2019-02-04 20:16:26,28508,0,0,Mahmoud_Darwish,ar,17592533,48
1196,ASammourBot,2019-01-27 20:33:28,28508,0,0,Mahmoud_Darwish,ar,665686,7
1197,Osps7,2019-01-26 21:47:54,28578,0,0,Mahmoud_Darwish,ar,34455,6
1198,Osps7,2019-01-26 21:47:09,28578,0,0,Mahmoud_Darwish,ar,34455,6
1199,Osps7,2019-01-25 07:55:12,28490,0,0,Mahmoud_Darwish,ar,34455,6
1200,Bave Şan,2019-01-17 01:55:53,28394,0,0,Mahmoud_Darwish,ar,8628,1
1201,84.100.217.26,2019-01-17 00:55:54,28492,0,0,Mahmoud_Darwish,ar,0,1
1202,صالح,2019-01-14 12:31:19,28394,0,0,Mahmoud_Darwish,ar,134216,20
1203,185.220.114.144,2019-01-12 17:11:55,28371,0,0,Mahmoud_Darwish,ar,0,1
1204,JarBot,2019-01-09 08:53:39,28394,0,0,Mahmoud_Darwish,ar,17592533,48
1205,إسلام,2019-01-08 16:19:52,28320,0,0,Mahmoud_Darwish,ar,113657,20
1206,علي أبو عمر,2019-01-08 16:07:30,28879,0,0,Mahmoud_Darwish,ar,1229,3
1207,إسلام,2019-01-08 14:00:05,25160,0,0,Mahmoud_Darwish,ar,113657,20
1208,علي أبو عمر,2019-01-08 03:09:09,25169,0,0,Mahmoud_Darwish,ar,1229,3
1209,Osps7,2019-01-07 19:55:41,25195,0,0,Mahmoud_Darwish,ar,34455,6
1210,علي أبو عمر,2018-12-27 12:30:30,25168,0,0,Mahmoud_Darwish,ar,1229,3
1211,صالح,2018-12-14 16:04:15,25140,0,0,Mahmoud_Darwish,ar,134216,20
1212,37.236.214.26,2018-12-14 09:57:58,25180,0,0,Mahmoud_Darwish,ar,0,1
1213,ASammourBot,2018-11-29 08:49:04,25140,0,0,Mahmoud_Darwish,ar,665686,7
1214,Jobas1,2018-11-26 13:50:37,25087,0,0,Mahmoud_Darwish,ar,74798,6
1215,86.98.27.149,2018-11-26 09:30:50,25098,0,0,Mahmoud_Darwish,ar,0,2
1216,86.98.27.149,2018-11-26 09:24:04,25085,0,0,Mahmoud_Darwish,ar,0,2
1217,صالح,2018-11-25 12:07:20,25087,0,0,Mahmoud_Darwish,ar,134216,20
1218,2001:7C0:900:8002:8C15:9B99:AC67:8920,2018-11-24 21:09:04,25087,0,0,Mahmoud_Darwish,ar,0,1
1219,Jobas1,2018-11-24 12:11:24,25255,0,0,Mahmoud_Darwish,ar,74798,6
1220,86.99.128.96,2018-11-24 12:06:09,25253,0,0,Mahmoud_Darwish,ar,0,1
1221,Jobas1,2018-11-20 16:44:57,25255,0,0,Mahmoud_Darwish,ar,74798,6
1222,31.25.73.144,2018-11-20 15:32:39,25225,0,0,Mahmoud_Darwish,ar,0,2
1223,31.25.73.144,2018-11-20 15:15:15,25226,0,0,Mahmoud_Darwish,ar,0,2
1224,Mbazri,2018-10-16 14:18:52,25255,0,0,Mahmoud_Darwish,ar,9059,4
1225,94.73.23.239,2018-10-16 12:48:53,25243,0,0,Mahmoud_Darwish,ar,0,1
1226,62.90.193.29,2018-10-15 08:17:00,25255,0,0,Mahmoud_Darwish,ar,0,1
1227,JarBot,2018-10-13 01:24:00,25125,0,0,Mahmoud_Darwish,ar,17592533,48
1228,JarBot,2018-10-12 23:19:37,25169,0,0,Mahmoud_Darwish,ar,17592533,48
1229,JarBot,2018-10-12 23:16:13,25125,0,0,Mahmoud_Darwish,ar,17592533,48
1230,JarBot,2018-10-12 22:44:25,25169,0,0,Mahmoud_Darwish,ar,17592533,48
1231,JarBot,2018-10-12 22:40:22,25125,0,0,Mahmoud_Darwish,ar,17592533,48
1232,JarBot,2018-10-12 21:18:54,25169,0,0,Mahmoud_Darwish,ar,17592533,48
1233,JarBot,2018-10-12 21:16:54,25125,0,0,Mahmoud_Darwish,ar,17592533,48
1234,Mr.Ibrahembot,2018-10-12 15:20:06,25173,0,0,Mahmoud_Darwish,ar,10645700,4
1235,JarBot,2018-10-11 21:40:48,25127,0,0,Mahmoud_Darwish,ar,17592533,48
1236,JarBot,2018-09-23 11:11:50,25112,0,0,Mahmoud_Darwish,ar,17592533,48
1237,188.161.64.207,2018-08-31 17:37:51,25092,0,0,Mahmoud_Darwish,ar,0,1
1238,الهنود,2018-08-04 03:08:53,25043,0,0,Mahmoud_Darwish,ar,1124,5
1239,الهنود,2018-08-04 03:05:35,25127,0,0,Mahmoud_Darwish,ar,1124,5
1240,الهنود,2018-08-04 02:59:31,25150,0,0,Mahmoud_Darwish,ar,1124,5
1241,الهنود,2018-08-04 02:56:29,25505,0,0,Mahmoud_Darwish,ar,1124,5
1242,الهنود,2018-08-04 02:55:41,25505,0,0,Mahmoud_Darwish,ar,1124,5
1243,Memelord0,2018-06-26 22:55:03,25501,0,0,Mahmoud_Darwish,ar,74172,7
1244,Memelord0,2018-06-26 22:54:20,25500,0,0,Mahmoud_Darwish,ar,74172,7
1245,Memelord0,2018-06-26 22:50:24,25702,0,0,Mahmoud_Darwish,ar,74172,7
1246,Memelord0,2018-06-26 22:49:15,25698,0,0,Mahmoud_Darwish,ar,74172,7
1247,Bndr,2018-05-09 23:43:28,25698,0,0,Mahmoud_Darwish,ar,9498,1
1248,37.73.205.162,2018-05-09 20:21:00,25720,0,0,Mahmoud_Darwish,ar,0,2
1249,37.73.205.162,2018-05-09 20:20:10,25720,0,0,Mahmoud_Darwish,ar,0,2
1250,92.99.236.138,2018-05-05 10:56:18,25698,0,0,Mahmoud_Darwish,ar,0,1
1251,94.200.93.62,2018-04-15 10:57:50,25698,0,0,Mahmoud_Darwish,ar,0,1
1252,178.52.155.174,2018-04-14 20:25:22,25678,0,0,Mahmoud_Darwish,ar,0,1
1253,JarBot,2018-04-10 14:56:05,25698,0,0,Mahmoud_Darwish,ar,17592533,48
1254,46.60.72.11,2018-04-10 13:59:43,24650,0,0,Mahmoud_Darwish,ar,0,1
1255,Sayom,2018-03-28 21:28:37,24637,0,0,Mahmoud_Darwish,ar,23837,2
1256,Marwanusharbus,2018-03-28 09:00:24,26367,0,0,Mahmoud_Darwish,ar,65,2
1257,Marwanusharbus,2018-03-27 09:21:43,26075,0,0,Mahmoud_Darwish,ar,65,2
1258,JarBot,2018-03-07 14:09:22,26015,0,0,Mahmoud_Darwish,ar,17592533,48
1259,جميلة عبد الرازق1,2018-03-07 11:22:31,24965,0,0,Mahmoud_Darwish,ar,3,2
1260,جميلة عبد الرازق1,2018-03-07 11:20:53,24963,0,0,Mahmoud_Darwish,ar,3,2
1261,Elbasyouny,2018-02-27 12:47:45,24637,0,0,Mahmoud_Darwish,ar,1506,1
1262,82.213.15.102,2018-02-27 12:22:47,25747,0,0,Mahmoud_Darwish,ar,0,1
1263,أبو العباس,2018-02-25 19:37:41,24637,0,0,Mahmoud_Darwish,ar,10813,4
1264,5.102.254.224,2018-02-25 19:35:12,24636,0,0,Mahmoud_Darwish,ar,0,3
1265,أبو العباس,2018-02-25 19:32:35,24637,0,0,Mahmoud_Darwish,ar,10813,4
1266,5.102.254.224,2018-02-25 19:31:58,24636,0,0,Mahmoud_Darwish,ar,0,3
1267,5.102.254.224,2018-02-25 19:30:37,24635,0,0,Mahmoud_Darwish,ar,0,3
1268,ASammour,2018-02-25 18:05:25,24637,0,0,Mahmoud_Darwish,ar,29518,12
1269,Shahadmsh7,2018-02-25 16:40:51,24688,0,0,Mahmoud_Darwish,ar,6,3
1270,السلسبيل,2018-02-25 16:40:12,24637,0,0,Mahmoud_Darwish,ar,12825,3
1271,السلسبيل,2018-02-25 16:39:31,24636,0,0,Mahmoud_Darwish,ar,12825,3
1272,Shahadmsh7,2018-02-25 16:39:16,24294,0,0,Mahmoud_Darwish,ar,6,3
1273,السلسبيل,2018-02-25 16:38:44,24295,0,0,Mahmoud_Darwish,ar,12825,3
1274,Shahadmsh7,2018-02-25 16:37:17,24302,0,0,Mahmoud_Darwish,ar,6,3
1275,Kambi shihab,2018-02-22 07:42:37,24295,0,0,Mahmoud_Darwish,ar,4,2
1276,Kambi shihab,2018-02-22 07:35:08,24293,0,0,Mahmoud_Darwish,ar,4,2
1277,Mbazri,2018-02-21 07:54:01,24637,0,0,Mahmoud_Darwish,ar,9059,4
1278,176.65.18.44,2018-02-17 08:49:41,24649,0,0,Mahmoud_Darwish,ar,0,1
1279,JarBot,2018-02-16 12:43:13,24637,0,0,Mahmoud_Darwish,ar,17592533,48
1280,Mbazri,2018-01-21 08:33:17,24637,0,0,Mahmoud_Darwish,ar,9059,4
1281,Mbazri,2018-01-21 08:32:51,24683,0,0,Mahmoud_Darwish,ar,9059,4
1282,Кензой,2018-01-20 12:01:54,24666,0,0,Mahmoud_Darwish,ar,326,1
1283,JarBot,2018-01-16 16:44:13,24666,0,0,Mahmoud_Darwish,ar,17592533,48
1284,31.215.65.23,2018-01-05 11:28:30,24712,0,0,Mahmoud_Darwish,ar,0,1
1285,92.253.44.65,2017-12-25 22:07:18,24718,0,0,Mahmoud_Darwish,ar,0,1
1286,ASammour,2017-12-22 08:32:42,24683,0,0,Mahmoud_Darwish,ar,29518,12
1287,185.117.8.194,2017-12-21 11:54:50,24706,0,0,Mahmoud_Darwish,ar,0,1
1288,217.66.228.247,2017-12-09 17:02:11,24683,0,0,Mahmoud_Darwish,ar,0,1
1289,Dolkano,2017-12-01 01:40:45,24679,0,0,Mahmoud_Darwish,ar,696,4
1290,Abdou7878,2017-11-28 16:19:00,24790,0,0,Mahmoud_Darwish,ar,20886,1
1291,149.200.183.180,2017-11-28 16:02:05,24789,0,0,Mahmoud_Darwish,ar,0,1
1292,ZkBot,2017-11-23 05:05:44,24737,0,0,Mahmoud_Darwish,ar,2140655,11
1293,Wccvbn,2017-11-05 12:18:31,24894,0,0,Mahmoud_Darwish,ar,189,1
1294,أبو هشام,2017-10-28 15:31:33,24896,0,0,Mahmoud_Darwish,ar,114940,4
1295,185.97.127.115,2017-10-28 14:36:47,24916,0,0,Mahmoud_Darwish,ar,0,1
1296,مروان عزب,2017-10-12 00:59:18,24925,0,0,Mahmoud_Darwish,ar,681,2
1297,مروان عزب,2017-09-30 13:37:14,24896,0,0,Mahmoud_Darwish,ar,681,2
1298,SiCrush,2017-09-15 15:04:17,24845,0,0,Mahmoud_Darwish,ar,1087,1
1299,احمد صلاح الطائي,2017-09-15 13:57:27,24852,0,0,Mahmoud_Darwish,ar,13,2
1300,احمد صلاح الطائي,2017-09-15 13:53:22,24853,0,0,Mahmoud_Darwish,ar,13,2
1301,37.4.250.168,2017-09-10 11:00:12,24845,0,0,Mahmoud_Darwish,ar,0,1
1302,JarBot,2017-09-06 16:34:40,24806,0,0,Mahmoud_Darwish,ar,17592533,48
1303,129.2.181.95,2017-08-31 15:42:18,24806,0,0,Mahmoud_Darwish,ar,0,1
1304,41.199.58.16,2017-08-25 11:39:02,24903,0,0,Mahmoud_Darwish,ar,0,2
1305,41.199.58.16,2017-08-25 11:31:56,24548,0,0,Mahmoud_Darwish,ar,0,2
1306,Setier,2017-08-06 21:13:36,24338,0,0,Mahmoud_Darwish,ar,1,1
1307,أحمد محمد بسيوني,2017-07-16 11:53:07,24219,0,0,Mahmoud_Darwish,ar,57763,1
1308,156.210.138.226,2017-07-16 11:47:27,24322,0,0,Mahmoud_Darwish,ar,0,2
1309,156.210.138.226,2017-07-16 11:41:21,24130,0,0,Mahmoud_Darwish,ar,0,2
1310,JarBot,2017-07-09 15:28:39,23773,0,0,Mahmoud_Darwish,ar,17592533,48
1311,JarBot,2017-07-09 15:10:46,23670,0,0,Mahmoud_Darwish,ar,17592533,48
1312,Mervat,2017-07-02 09:43:06,23251,0,0,Mahmoud_Darwish,ar,171122,5
1313,188.50.255.97,2017-07-02 09:34:54,23260,0,0,Mahmoud_Darwish,ar,0,1
1314,أحمد ناجي,2017-06-12 16:04:13,23251,0,0,Mahmoud_Darwish,ar,34665,1
1315,149.200.243.154,2017-06-12 02:08:39,23232,0,0,Mahmoud_Darwish,ar,0,1
1316,Ahmed,2017-06-11 02:43:13,23251,0,0,Mahmoud_Darwish,ar,6940,11
1317,192.114.23.211,2017-06-05 13:23:06,23442,0,0,Mahmoud_Darwish,ar,0,1
1318,باسم,2017-05-19 11:27:47,23251,0,0,Mahmoud_Darwish,ar,287510,3
1319,41.232.116.173,2017-05-19 11:17:03,23422,0,0,Mahmoud_Darwish,ar,0,1
1320,Ahmed,2017-04-29 07:27:43,23251,0,0,Mahmoud_Darwish,ar,6940,11
1321,2A03:2880:1020:3FED:FACE:B00C:0:8000,2017-04-28 19:29:57,23473,0,0,Mahmoud_Darwish,ar,0,1
1322,2A03:2880:1020:3FF8:FACE:B00C:0:8000,2017-04-28 19:25:34,23253,0,0,Mahmoud_Darwish,ar,0,1
1323,2.50.169.161,2017-04-25 07:18:08,23251,0,0,Mahmoud_Darwish,ar,0,1
1324,Ahmed,2017-03-26 18:01:07,23251,0,0,Mahmoud_Darwish,ar,6940,11
1325,37.238.204.80,2017-03-26 13:55:09,23253,0,0,Mahmoud_Darwish,ar,0,1
1326,Ahmed,2017-03-19 18:18:24,23251,0,0,Mahmoud_Darwish,ar,6940,11
1327,212.106.78.218,2017-03-19 13:22:34,23323,0,0,Mahmoud_Darwish,ar,0,1
1328,باسم,2017-03-10 13:19:26,23251,0,0,Mahmoud_Darwish,ar,287510,3
1329,Sakiv,2017-02-24 15:07:00,23213,0,0,Mahmoud_Darwish,ar,82894,6
1330,149.255.192.153,2017-02-24 09:55:34,23234,0,0,Mahmoud_Darwish,ar,0,1
1331,JarBot,2017-02-23 02:19:37,23213,0,0,Mahmoud_Darwish,ar,17592533,48
1332,Sakiv,2017-02-21 18:19:55,23179,0,0,Mahmoud_Darwish,ar,82894,6
1333,Sakiv,2017-02-21 18:18:45,23148,0,0,Mahmoud_Darwish,ar,82894,6
1334,62.16.78.104,2017-02-21 15:39:04,23246,0,0,Mahmoud_Darwish,ar,0,1
1335,46.43.114.235,2017-02-20 13:48:32,23148,0,0,Mahmoud_Darwish,ar,0,1
1336,Ahmed,2017-02-08 13:13:36,23179,0,0,Mahmoud_Darwish,ar,6940,11
1337,Romioann,2017-02-07 18:06:23,23263,0,0,Mahmoud_Darwish,ar,5,1
1338,ASammourBot,2017-01-21 12:08:55,23179,0,0,Mahmoud_Darwish,ar,665686,7
1339,Sakiv,2017-01-10 15:28:00,23148,0,0,Mahmoud_Darwish,ar,82894,6
1340,84.229.110.1,2017-01-10 13:37:43,23170,0,0,Mahmoud_Darwish,ar,0,1
1341,ASammourBot,2017-01-08 18:08:02,23148,0,0,Mahmoud_Darwish,ar,665686,7
1342,ASammourBot,2017-01-08 12:03:04,23139,0,0,Mahmoud_Darwish,ar,665686,7
1343,Ahmed,2016-12-24 09:22:55,23130,0,0,Mahmoud_Darwish,ar,6940,11
1344,89.204.130.135,2016-12-23 11:34:13,23130,0,0,Mahmoud_Darwish,ar,0,1
1345,إسلام,2016-12-02 12:28:50,23130,0,0,Mahmoud_Darwish,ar,113657,20
1346,176.13.239.206,2016-12-02 10:33:23,23184,0,0,Mahmoud_Darwish,ar,0,1
1347,Ali32liver,2016-12-01 06:19:37,23130,0,0,Mahmoud_Darwish,ar,27112,1
1348,Dianaalsadi123,2016-12-01 05:47:07,23114,0,0,Mahmoud_Darwish,ar,183,2
1349,JarBot,2016-12-01 03:42:54,23130,0,0,Mahmoud_Darwish,ar,17592533,48
1350,Ahmed,2016-11-19 10:20:51,23114,0,0,Mahmoud_Darwish,ar,6940,11
1351,109.177.180.230,2016-11-18 09:35:12,23116,0,0,Mahmoud_Darwish,ar,0,1
1352,Ahmed,2016-11-17 13:06:21,23114,0,0,Mahmoud_Darwish,ar,6940,11
1353,160.176.237.226,2016-11-16 20:52:43,23139,0,0,Mahmoud_Darwish,ar,0,1
1354,جار الله,2016-11-09 00:46:28,23114,0,0,Mahmoud_Darwish,ar,219488,5
1355,أليكس,2016-11-07 13:32:20,23085,0,0,Mahmoud_Darwish,ar,10223,2
1356,41.141.224.2,2016-11-07 13:24:14,22990,0,0,Mahmoud_Darwish,ar,0,1
1357,Dianaalsadi123,2016-10-27 11:48:19,23085,0,0,Mahmoud_Darwish,ar,183,2
1358,أليكس,2016-10-24 17:29:28,23063,0,0,Mahmoud_Darwish,ar,10223,2
1359,85.113.114.173,2016-10-24 17:24:01,23066,0,0,Mahmoud_Darwish,ar,0,1
1360,Sakiv,2016-10-23 20:52:52,23063,0,0,Mahmoud_Darwish,ar,82894,6
1361,41.109.14.157,2016-10-23 19:27:43,23083,0,0,Mahmoud_Darwish,ar,0,2
1362,41.109.14.157,2016-10-23 19:26:54,23067,0,0,Mahmoud_Darwish,ar,0,2
1363,Ahmed,2016-10-22 13:07:16,23063,0,0,Mahmoud_Darwish,ar,6940,11
1364,Ahmed,2016-10-22 13:06:00,23127,0,0,Mahmoud_Darwish,ar,6940,11
1365,Walid Ahmad,2016-10-16 11:17:13,23128,0,0,Mahmoud_Darwish,ar,56,10
1366,Walid Ahmad,2016-10-16 11:16:06,23127,0,0,Mahmoud_Darwish,ar,56,10
1367,Walid Ahmad,2016-10-16 11:04:08,23123,0,0,Mahmoud_Darwish,ar,56,10
1368,Walid Ahmad,2016-10-16 11:03:21,23122,0,0,Mahmoud_Darwish,ar,56,10
1369,Walid Ahmad,2016-10-16 11:01:36,23174,0,0,Mahmoud_Darwish,ar,56,10
1370,Walid Ahmad,2016-10-16 10:56:14,22970,0,0,Mahmoud_Darwish,ar,56,10
1371,Walid Ahmad,2016-10-16 09:49:34,18146,0,0,Mahmoud_Darwish,ar,56,10
1372,Walid Ahmad,2016-10-16 09:48:54,18183,0,0,Mahmoud_Darwish,ar,56,10
1373,Walid Ahmad,2016-10-16 09:47:03,18236,0,0,Mahmoud_Darwish,ar,56,10
1374,Walid Ahmad,2016-10-16 09:40:03,18147,0,0,Mahmoud_Darwish,ar,56,10
1375,Free Syrian 200,2016-10-04 03:49:37,13773,0,0,Mahmoud_Darwish,ar,4649,2
1376,213.140.59.152,2016-10-03 19:17:15,13772,0,0,Mahmoud_Darwish,ar,0,1
1377,Bem981,2016-09-22 19:42:08,13773,0,0,Mahmoud_Darwish,ar,8,1
1378,Free Syrian 200,2016-09-21 06:53:10,13745,0,0,Mahmoud_Darwish,ar,4649,2
1379,37.8.10.39,2016-09-20 19:04:10,13785,0,0,Mahmoud_Darwish,ar,0,1
1380,37.76.208.246,2016-09-20 18:40:42,13776,0,0,Mahmoud_Darwish,ar,0,2
1381,37.76.208.246,2016-09-20 18:39:00,13774,0,0,Mahmoud_Darwish,ar,0,2
1382,محمد عبد الغني,2016-07-06 13:32:38,13745,0,0,Mahmoud_Darwish,ar,68418,4
1383,85.113.120.123,2016-06-11 23:18:02,13677,0,0,Mahmoud_Darwish,ar,0,2
1384,85.113.120.123,2016-06-11 23:17:03,13675,0,0,Mahmoud_Darwish,ar,0,2
1385,حمد الحجري,2016-05-31 19:40:05,13677,0,0,Mahmoud_Darwish,ar,528,4
1386,حمد الحجري,2016-05-31 19:39:33,13536,0,0,Mahmoud_Darwish,ar,528,4
1387,حمد الحجري,2016-05-31 19:39:02,13676,0,0,Mahmoud_Darwish,ar,528,4
1388,فتاة الانمي,2016-05-25 17:53:15,13535,0,0,Mahmoud_Darwish,ar,1180,1
1389,188.247.68.18,2016-05-25 17:41:48,13575,0,0,Mahmoud_Darwish,ar,0,1
1390,188.48.194.37,2016-05-04 23:40:38,13535,0,0,Mahmoud_Darwish,ar,0,1
1391,بدارين,2016-04-25 21:00:51,13555,0,0,Mahmoud_Darwish,ar,29234,3
1392,82.102.222.175,2016-04-25 13:21:16,13576,0,0,Mahmoud_Darwish,ar,0,1
1393,Jobas,2016-04-24 20:12:13,13555,0,0,Mahmoud_Darwish,ar,88721,16
1394,46.60.13.169,2016-04-24 19:58:25,13955,0,0,Mahmoud_Darwish,ar,0,1
1395,JarBot,2016-04-22 00:39:14,13957,0,0,Mahmoud_Darwish,ar,17592533,48
1396,212.34.20.35,2016-04-17 02:12:04,13926,0,0,Mahmoud_Darwish,ar,0,1
1397,JarBot,2016-04-11 02:55:30,13555,0,0,Mahmoud_Darwish,ar,17592533,48
1398,Meno25,2016-04-06 15:49:43,13548,0,0,Mahmoud_Darwish,ar,259277,6
1399,Meno25,2016-04-06 15:48:49,13577,0,0,Mahmoud_Darwish,ar,259277,6
1400,Meno25,2016-04-06 14:36:16,13595,0,0,Mahmoud_Darwish,ar,259277,6
1401,ملائكة الزرقاء,2016-03-31 16:11:57,13604,0,0,Mahmoud_Darwish,ar,239,3
1402,ملائكة الزرقاء,2016-03-31 16:05:06,13424,0,0,Mahmoud_Darwish,ar,239,3
1403,ملائكة الزرقاء,2016-03-31 15:45:33,13171,0,0,Mahmoud_Darwish,ar,239,3
1404,JarBot,2016-03-25 03:07:58,12784,0,0,Mahmoud_Darwish,ar,17592533,48
1405,86.108.67.164,2016-03-16 06:25:49,12817,0,0,Mahmoud_Darwish,ar,0,2
1406,86.108.67.164,2016-03-16 06:24:45,12817,0,0,Mahmoud_Darwish,ar,0,2
1407,Ahmed1251985,2016-03-14 14:58:29,12817,0,0,Mahmoud_Darwish,ar,10356,4
1408,82.205.109.82,2016-03-14 12:52:44,12818,0,0,Mahmoud_Darwish,ar,0,1
1409,Sakiv,2016-02-21 15:52:29,12817,0,0,Mahmoud_Darwish,ar,82894,6
1410,86.104.166.20,2016-02-21 15:46:25,12817,0,0,Mahmoud_Darwish,ar,0,2
1411,86.104.166.20,2016-02-21 15:44:20,12817,0,0,Mahmoud_Darwish,ar,0,2
1412,جار الله,2016-02-14 16:47:18,12817,0,0,Mahmoud_Darwish,ar,219488,5
1413,جار الله,2016-02-14 16:46:23,12914,0,0,Mahmoud_Darwish,ar,219488,5
1414,جار الله,2016-02-14 16:46:09,12912,0,0,Mahmoud_Darwish,ar,219488,5
1415,46.32.206.0,2016-02-14 16:42:49,12914,0,0,Mahmoud_Darwish,ar,0,1
1416,46.32.205.218,2016-02-14 16:29:32,12819,0,0,Mahmoud_Darwish,ar,0,1
1417,Jobas,2016-02-13 13:34:43,12817,0,0,Mahmoud_Darwish,ar,88721,16
1418,5.43.202.112,2016-02-13 10:59:13,12842,0,0,Mahmoud_Darwish,ar,0,2
1419,5.43.202.112,2016-02-13 10:57:47,12826,0,0,Mahmoud_Darwish,ar,0,2
